Category_Index,Updated,Size,Installs,Requires_Android,Age,Inapp_Lower_Bound,Inapp_Upper_Bound,Rating,Rating_Total,Rating_5,Rating_4,Rating_3,Rating_2,Rating_1,Price,Free
0,1141,50,10000000,2.3,4,0,0,4.5,1017391,785966,88766,51545,24016,67098,0,1
0,509,2.3,100000,4.4,1,0,0,3.4,3601,1584,423,383,301,910,0,1
0,9,10,500000,4.0,1,0,0,3.5,3232,1728,188,189,115,1012,0,1
0,455,30,100000,2.3,4,0,0,4.0,2139,1224,250,267,148,250,0,1
0,643,,50000,2.3,1,0,0,3.9,167,94,21,16,9,27,0,1
0,1130,9.2,50000,2.3,3,0,0,4.3,1487,981,225,120,67,94,0,1
0,6,38,1000000,2.3,4,0,0,4.1,14514,9786,1299,980,372,2077,0,1
0,696,5.8,100000,4.1,1,0,0,3.9,244,136,31,26,14,37,0,1
0,841,10,10000,1.0,1,0,0,4.6,207,178,7,4,3,15,0,1
0,826,47,100000,2.3,4,0,0,3.7,1460,792,137,156,102,273,0,1
0,468,48,500000,4.0,4,0,0,3.7,5324,3099,386,390,183,1266,0,1
0,1088,45,500000,2.3,4,0,0,3.5,7594,3842,630,641,433,2048,0,1
0,757,9.0,5000,2.3,4,0,0,3.9,37,21,3,6,1,6,0,1
0,670,36,100000,2.3,1,0,0,3.9,1509,911,146,138,74,240,0,1
0,965,20,100000,2.3,3,0,0,4.1,4592,2838,633,451,179,491,0,1
0,38,44,100,4.1,4,0,0,,1,,,,,,0,1
0,997,36,10000,2.3,6,0,0,3.9,484,259,70,59,30,66,0,1
0,91,25,1000000,2.3,4,0,0,3.5,14212,7071,1169,1378,915,3679,0,1
0,1147,37,5000,3.0,4,0,0,4.0,58,37,4,5,4,8,0,1
0,261,38,100000,2.3,4,0,0,4.3,1245,835,172,100,55,83,0,1
0,35,30,1000000,4.1,1,0,0,4.0,3404,2152,296,259,135,562,0,1
0,428,47,100000,2.3,3,0,0,3.6,3123,1633,288,289,173,740,0,1
0,711,45,100000,2.3,4,0,0,3.7,967,540,78,101,56,192,0,1
0,629,43,1000,2.3,4,0,0,,9,,,,,,0,1
0,209,34,1000000,4.1,1,0,0,4.2,2634,1738,296,268,82,250,0,1
0,1146,20,100,4.0,1,0,0,,3,,,,,,0,1
0,749,43,500000,2.3,6,0,0,4.1,2542,1500,325,354,117,246,0,1
0,1251,18,50000,2.3,1,0,0,3.6,1286,552,228,204,106,196,0,1
0,971,29,100000,2.3,4,0,0,3.7,1618,775,261,198,102,282,0,1
0,1142,38,500000,2.3,3,0,0,3.8,4129,2383,344,347,236,819,0,1
0,9,23,5000000,4.0,4,0,0,3.8,34833,17468,5370,4384,2176,5435,0,1
0,1281,8.2,50000,2.3,1,0,0,3.9,245,141,22,29,17,36,0,1
0,1235,28,5000,2.3,0,0,0,,33,,,,,,0,1
0,422,16,50000,2.3,4,0,0,3.9,870,459,147,91,61,112,0,1
0,435,41,500000,3.0,1,0,0,3.9,4403,2721,351,339,112,880,0,1
0,13,34,500000,4.1,6,0,0,4.1,2946,1846,304,310,153,333,0,1
0,1184,46,5000,2.3,1,0,0,4.0,69,45,3,7,3,11,0,1
0,27,32,10000,4.1,4,0,0,4.1,484,259,87,76,28,34,0,1
0,172,2.5,1000000,2.3,1,0,0,3.8,17498,8369,3282,2138,1465,2244,0,1
0,443,49,1000000,2.3,4,0,0,4.2,9737,6469,981,804,495,988,0,1
0,688,43,100000,4.4,1,0,0,3.4,1882,954,149,111,71,597,0,1
0,438,28,500,2.3,1,0,0,4.4,16,11,3,0,1,1,0,1
0,953,38,1000,2.3,4,0,0,3.4,45,21,5,4,3,12,0,1
0,839,45,100000,2.3,3,0,0,4.2,1184,772,130,100,58,124,0,1
0,996,34,1000000,4.0,3,0,0,4.0,78513,47810,10582,6099,2970,11052,0,1
0,702,44,50000,2.3,4,0,0,3.9,654,382,73,63,30,106,0,1
0,446,7.4,1000,4.1,1,0,0,4.4,9,5,3,1,0,0,0,1
0,599,1.2,10000,2.2,1,0,0,2.6,112,32,9,7,5,59,0,1
0,652,45,50000,2.3,4,0,0,3.9,326,161,39,77,21,28,0,1
0,771,3.9,1000,2.3,1,0,0,4.0,8,5,0,2,0,1,0,1
0,456,40,1000000,2.3,4,0,0,3.5,14787,7257,1562,1393,885,3690,0,1
0,790,50,1000,2.3,1,0,0,3.9,51,31,5,1,5,9,0,1
0,167,57,10000000,4.0,6,0,0,4.3,537267,360739,69757,43281,23268,40222,0,1
0,839,45,100000,2.3,3,0,0,4.2,1029,695,117,85,37,95,0,1
0,429,39,100000,2.3,4,0,0,3.8,1287,692,163,133,90,209,0,1
0,685,35,500,2.3,1,0,0,4.4,12,9,1,1,0,1,0,1
0,1128,32,10000,2.3,1,0,0,3.9,199,110,17,34,9,29,0,1
0,257,15,500000,2.3,1,0,0,4.1,4060,2521,459,391,164,525,0,1
0,217,39,1000000,4.0,4,0,0,3.7,29357,15359,3599,3089,1896,5414,0,1
0,271,43,10000,4.4,4,0,0,3.4,53,29,2,2,3,17,0,1
0,625,47,100000,4.0,3,0,0,3.8,1394,809,117,111,64,293,0,1
0,244,25,10000,3.0,4,0,0,3.8,725,396,75,92,46,116,0,1
0,687,26,10000,2.3,3,0,0,3.7,64,36,6,5,3,14,0,1
0,231,4.1,1000000,1.5,1,0,0,3.7,12453,6059,1702,1464,906,2322,0,1
0,1394,5.7,500,2.2,1,0,0,4.0,15,8,4,0,1,2,0,1
0,1387,5.0,100000,2.3,4,0,0,3.3,914,400,108,80,59,267,0,1
0,286,17,500,2.3,3,0,0,4.1,7,5,0,1,0,1,0,1
0,449,40,100000,2.3,4,0,0,3.8,2730,1497,311,318,159,445,0,1
0,1026,45,10000000,2.3,4,0,0,4.4,865016,661551,68185,42633,22730,69917,0,1
0,471,4.5,1000,4.0,3,0,0,3.8,41,22,7,2,3,7,0,1
0,523,32,5000,2.3,4,0,0,3.8,42,25,3,3,3,8,0,1
0,664,21,100000,2.3,1,0,0,3.9,1495,875,168,135,70,247,0,1
0,1384,18,100000,2.3,4,0,0,4.3,3549,2481,391,240,123,314,0,1
0,1244,2.2,1000,2.3,1,0,0,,5,,,,,,0,1
0,1065,43,10000,2.3,4,0,0,3.8,106,56,15,11,8,16,0,1
0,525,49,10000,3.0,4,0,0,4.1,88,55,12,5,5,11,0,1
0,665,19,10000,2.3,1,0,0,3.8,102,55,11,12,8,16,0,1
0,1084,27,10000,4.1,4,0,0,3.8,73,36,12,7,7,11,0,1
0,915,35,50000,3.2,4,0,0,3.4,895,417,95,71,60,252,0,1
0,841,2.3,500,4.0,1,0,0,3.2,5,2,1,0,0,2,0,1
0,1267,1.5,1000,2.3,1,0,0,3.6,36,16,6,5,3,6,0,1
0,620,22,100000,2.3,4,0,0,3.9,2865,1590,376,328,143,428,0,1
0,616,19,500000,2.3,6,0,0,3.9,1699,929,239,229,117,185,0,1
0,259,14,1000000,2.3,4,0,0,4.1,12211,7502,1578,1575,563,993,0,1
0,1071,4.0,10000,2.2,1,0,0,3.4,154,72,15,13,9,45,0,1
0,49,52,100000,2.3,4,0,0,4.0,1112,703,97,99,50,163,0,1
0,506,32,10000,2.3,6,0,0,4.1,133,89,12,9,1,22,0,1
0,1519,10,500000,2.2,1,0,0,3.2,12495,4975,1380,1285,927,3928,0,1
0,528,45,100000,2.3,3,0,0,4.1,673,448,49,48,35,93,0,1
0,687,,500,4.0,1,0,0,3.6,7,4,0,1,0,2,0,1
0,366,37,5000,2.3,4,0,0,4.2,42,24,7,7,2,2,0,1
0,457,31,1000,2.3,1,0,0,4.9,18,17,0,1,0,0,0,1
0,493,5.5,100,2.2,1,0,0,,3,,,,,,0,1
0,1344,20,10000,2.3,4,0,0,3.6,183,90,20,20,13,40,0,1
0,1257,19,1000,2.3,1,0,0,4.2,221,137,32,21,11,20,0,1
0,1156,40,1000000,2.3,1,0,0,3.9,5863,3342,650,575,333,963,0,1
0,745,16,1000,4.0,1,0,0,4.5,31,24,2,3,0,2,0,1
0,604,27,1000,4.0,4,0,0,4.0,42,28,1,5,2,6,0,1
0,1309,45,1000000,4.0,3,0,0,3.9,127143,66257,22198,14912,7788,15988,0,1
0,4,11,50000000,1.5,1,0,0,4.2,647405,430576,79583,50237,27129,59880,0,1
0,147,,500000,,1,0,0,3.8,2357,1366,195,217,93,486,0,1
0,555,35,100000,4.0,3,0,0,4.2,467,333,32,26,9,67,0,1
0,431,51,100000,2.3,4,0,0,3.8,644,337,91,81,49,86,0,1
0,513,32,500000,2.3,4,0,0,3.9,4079,2218,565,465,277,554,0,1
0,6,37,1000000,4.0,1,1.16,51.99,4.4,35133,26780,2128,1678,1231,3316,0,1
0,449,43,1000000,2.3,3,0,0,4.2,9206,6347,783,828,247,1001,0,1
0,972,39,10000,2.3,4,0,0,3.8,53,30,7,2,4,10,0,1
0,1133,16,100000,2.3,4,0,0,3.2,596,257,49,60,43,187,0,1
0,343,3.5,1000,2.3,1,0,0,,11,,,,,,0,1
0,1307,31,50000,2.3,1,0,0,3.2,1899,761,209,199,163,567,0,1
0,436,10,100000,2.3,1,0,0,3.7,962,519,93,83,49,218,0,1
0,751,27,500,2.3,6,0,0,4.2,12,8,1,1,2,0,0,1
0,511,33,1000000,2.3,3,0,0,3.9,9017,4971,1162,1284,503,1097,0,1
0,982,34,1000,2.3,4,0,0,4.9,32,30,1,1,0,0,0,1
0,890,28,10000,2.3,4,0,0,3.9,269,139,48,38,15,29,0,1
0,115,17,500,4.0,1,0,0,4.4,8,6,0,1,1,0,0,1
0,432,40,100000,2.3,6,0,0,3.8,938,530,98,96,50,164,0,1
0,915,30,10000,2.3,4,0,0,,56,,,,,,0,1
0,1247,27,100000,4.0,4,0,0,3.6,1092,576,92,109,54,261,0,1
0,822,23,10000,2.2,4,0,0,3.9,62,37,7,3,2,13,0,1
0,31,4.4,10000,2.3,1,0,0,3.3,97,44,5,12,4,32,0,1
0,456,30,100,4.0,4,0,0,,2,,,,,,0,1
0,414,31,100000,2.3,1,0,0,4.3,1903,1287,270,144,45,157,0,1
0,1305,29,1000,2.2,1,0,0,,71,,,,,,0,1
0,611,14,100000,2.3,1,0,0,3.7,1013,522,118,92,76,205,0,1
0,630,22,5000,2.3,1,0,0,4.1,41,25,5,5,2,4,0,1
0,1423,40,100,2.3,1,0,0,,11,,,,,,0,1
0,624,37,1000000,2.3,4,0,0,3.9,10269,5518,1436,1301,671,1343,0,1
0,76,30,10000,4.0,4,0,0,4.1,77,49,8,8,5,7,0,1
0,504,47,5000,4.0,4,0,0,3.9,32,16,7,3,1,5,0,1
0,776,39,1000,2.3,3,0,0,,25,,,,,,0,1
0,735,45,5000,2.3,4,0,0,,24,,,,,,0,1
0,34,40,5000000,4.1,1,2.99,45.99,4.2,85162,57799,8034,5778,3251,10300,0,1
0,632,13,1000,4.1,3,0,0,4.3,19,14,1,2,0,2,0,1
0,267,17,1000000,2.2,4,0,0,3.7,31142,17026,3060,2925,1603,6528,0,1
0,442,43,1000000,2.3,4,0,0,4.0,8272,4643,1050,1111,535,933,0,1
0,866,44,10000,2.3,3,0,0,3.6,95,51,6,10,4,24,0,1
0,1034,31,1000,2.3,1,0,0,4.2,21,15,2,0,1,3,0,1
0,113,9.2,10000,2.3,1,0,0,3.8,550,245,115,80,34,76,0,1
0,778,42,100000,2.3,4,0,0,4.3,1022,735,98,77,28,84,0,1
0,962,8.3,500000,4.0,4,0,0,4.0,22643,14038,2280,1907,868,3550,0,1
0,790,24,10000,2.0,6,0,0,3.9,152,81,20,27,6,18,0,1
0,741,38,100000,2.3,1,0,0,3.7,3123,1708,267,283,244,621,0,1
0,842,42,500000,2.3,3,0,0,4.1,5423,3461,656,434,251,621,0,1
0,461,45,10000,2.3,6,0,0,4.2,72,48,7,6,6,5,0,1
0,877,6.3,1000000,2.2,3,0,0,4.2,11277,7228,1428,1047,458,1116,0,1
0,122,18,1000000,2.0,4,0,0,3.9,9948,5882,1114,897,617,1438,0,1
0,716,2.8,5000,4.0,1,0,0,4.2,28,20,2,2,0,4,0,1
0,1104,44,1000,4.1,1,0,0,3.2,16,8,1,0,1,6,0,1
0,105,8.2,100000,4.1,1,0,0,3.7,489,275,31,46,31,106,0,1
0,25,19,5000000,2.3,4,0,0,4.1,37386,21893,4821,5163,1887,3622,0,1
0,736,5.4,1000000,2.3,1,0,0,2.7,6114,2051,352,357,308,3046,0,1
0,833,29,10000,2.2,6,0,0,3.8,114,64,14,8,5,23,0,1
0,385,17,100000,2.3,4,0,0,4.2,902,570,138,106,24,64,0,1
0,465,39,100,2.3,4,0,0,,3,,,,,,0,1
0,342,18,1000000,2.3,4,0,0,4.2,8141,5149,1077,843,369,703,0,1
0,286,39,50000,2.3,6,0,0,3.9,216,110,34,33,10,29,0,1
0,749,1.9,50,2.3,1,0,0,,2,,,,,,0,1
0,365,61,500000,2.3,6,0,0,4.1,789,546,40,49,24,130,0,1
0,463,26,100000,2.3,3,0,0,4.1,831,531,71,71,61,97,0,1
0,436,22,100000,2.3,4,0,0,3.5,3893,2035,315,308,162,1073,0,1
0,465,37,5000,2.3,4,0,0,3.6,33,16,6,2,0,9,0,1
0,185,25,1000000,4.0,1,0,0,4.0,4061,2214,614,549,269,415,0,1
0,1159,23,10000,2.3,0,0,0,3.0,61,24,4,6,5,22,0,1
0,1432,5.3,500,1.6,4,0,0,4.1,18,11,3,1,1,2,0,1
0,1241,28,1000000,2.3,1,0,0,3.9,18459,9709,2398,2885,1213,2254,0,1
0,280,,5000,2.3,6,0,0,4.3,87,58,16,3,2,8,0,1
0,521,7.2,10000,2.3,4,0,0,3.3,137,66,8,8,7,48,0,1
0,520,7.2,100000,2.3,3,0,0,3.2,1183,499,96,111,79,398,0,1
0,456,30,500000,2.3,4,0,0,3.9,3419,1823,451,484,254,407,0,1
0,131,43,1000000,4.0,4,0,0,4.2,2325,1581,216,163,76,289,0,1
0,107,30,1000000,4.1,4,0,0,4.2,20005,12641,2271,2515,865,1713,0,1
0,619,28,100000,2.3,6,0,0,3.9,321,182,40,40,18,41,0,1
0,541,48,500,2.3,4,0,0,3.7,3,2,0,0,0,1,0,1
0,118,48,50000,4.0,4,0,0,4.2,768,528,60,67,21,92,0,1
0,465,48,50000,2.3,4,0,0,4.1,365,246,27,21,14,57,0,1
0,1044,20,50000,2.3,1,0,0,3.8,2218,1326,140,171,100,481,0,1
0,547,25,500000,2.3,1,0,0,4.0,1711,1076,149,134,63,289,0,1
0,618,22,5000,2.3,3,0,0,4.2,19,14,1,1,0,3,0,1
0,260,26,100,4.1,1,0,0,,2,,,,,,0,1
0,650,45,500,2.3,4,0,0,4.8,5,4,1,0,0,0,0,1
0,685,15,10000,2.3,1,0,0,4.2,123,80,14,15,2,12,0,1
0,118,39,10000,4.0,4,0,0,4.3,69,51,4,5,2,7,0,1
0,469,,1000000,4.0,1,0,0,3.3,27287,12169,2248,2490,1570,8810,0,1
0,462,46,1000,2.3,4,0,0,3.6,9,4,1,2,0,2,0,1
0,625,18,1000000,2.3,4,0,0,3.6,12949,6783,1202,1337,791,2836,0,1
0,422,39,5000,2.3,4,0,0,4.2,57,36,4,12,4,1,0,1
0,1476,7.2,1000,2.3,1,0,0,4.0,37,24,2,4,1,6,0,1
0,111,32,100000,4.0,4,0,0,4.2,1239,838,129,113,61,98,0,1
0,1336,13,10000,2.3,3,0,0,3.7,213,115,18,25,13,42,0,1
0,567,40,1000000,3.0,4,0,0,4.4,22484,15736,2644,1866,722,1516,0,1
0,587,42,1000,2.3,4,0,0,3.8,12,6,1,2,2,1,0,1
0,306,46,1000,2.3,4,0,0,4.3,24,18,1,2,0,3,0,1
0,829,31,1000000,4.3,3,0,0,3.6,22871,11397,2759,1860,1217,5638,0,1
0,594,45,10000,2.3,6,0,0,3.7,78,43,8,6,2,19,0,1
0,422,30,5000,3.0,4,0,0,4.0,45,28,4,5,3,5,0,1
0,205,36,5000,4.0,1,0,0,,13,,,,,,0,1
0,504,25,500,2.3,1,0,0,4.0,8,6,0,0,0,2,0,1
0,31,40,1000000,4.1,1,0,0,4.1,30387,18933,3573,3790,1430,2661,0,1
0,814,50,500000,4.0,1,0,0,4.4,4502,3114,738,301,89,260,0,1
0,885,49,100000,4.1,1,0,0,3.6,423,237,23,33,13,117,0,1
0,8,31,100000,4.1,1,0,0,3.5,703,369,46,58,19,211,0,1
0,350,35,100000,2.3,4,0,0,3.6,1870,921,204,214,126,405,0,1
0,234,27,100000,2.3,4,0,0,3.9,1850,1008,263,257,83,239,0,1
0,1396,13,100000,2.3,1,0,0,3.6,1510,779,164,130,109,328,0,1
0,380,20,1000000,3.0,1,0,0,3.8,15405,8000,2021,1761,864,2759,0,1
0,295,23,5000,2.3,1,0,0,3.6,34,18,2,4,1,9,0,1
0,290,27,1000000,2.3,4,0,0,4.4,78034,56186,9449,4757,1797,5845,0,1
0,670,37,500000,3.2,4,0,0,3.8,5139,2958,446,416,260,1059,0,1
0,373,43,10000,2.3,4,0,0,3.8,267,137,33,36,24,37,0,1
0,1244,49,100000,2.3,1,0,0,3.4,1042,499,88,96,73,286,0,1
0,689,39,100000,2.3,4,0,0,3.9,1046,606,105,112,56,167,0,1
0,777,10,1000,2.3,1,0,0,,10,,,,,,0,1
0,568,26,5000,2.3,1,0,0,,13,,,,,,0,1
0,512,16,50000,2.3,4,0,0,3.3,550,243,49,48,23,187,0,1
0,699,5.7,1000,4.0,4,0,0,3.5,13,7,1,1,0,4,0,1
0,492,33,100000,2.3,3,0,0,4.0,425,257,39,46,25,58,0,1
0,377,47,1000000,2.3,6,0,0,4.1,8788,5690,853,761,339,1145,0,1
0,332,45,10000,4.0,4,0,0,4.3,139,96,11,16,5,11,0,1
0,428,45,1000000,2.3,3,0,0,4.1,49543,27836,10285,4872,2243,4307,0,1
0,475,44,100000,2.3,3,0,0,4.3,1442,953,212,150,41,86,0,1
0,620,8.1,500000,2.3,1,0,0,3.6,7213,3523,877,891,600,1322,0,1
0,344,53,100000,2.3,4,0,0,4.0,1456,883,164,156,61,192,0,1
0,77,38,100000,2.3,4,1.39,1.89,4.1,1043,616,134,155,47,91,0,1
0,215,35,1000000,2.3,4,0,0,4.3,7200,4861,821,726,220,572,0,1
0,279,25,1000000,2.3,1,0,0,3.6,10361,5493,929,802,641,2496,0,1
0,428,4.7,500000,2.3,1,0,0,3.6,12830,5141,2596,2109,1208,1776,0,1
0,990,39,500000,2.3,3,0,0,4.0,4795,2812,565,701,244,473,0,1
0,1416,21,5000,2.3,1,0,0,3.5,42,20,4,5,4,9,0,1
0,645,29,500000,3.0,1,0,0,3.8,6017,3600,512,458,206,1241,0,1
0,1052,3.0,1000,2.3,1,0,0,3.2,20,10,1,0,1,8,0,1
0,224,23,1000000,2.3,1,0,0,4.1,9303,5892,1068,865,402,1076,0,1
0,931,33,100,2.3,1,0,0,4.0,13,6,3,3,0,1,0,1
0,1041,1.7,1000,2.1,1,0,0,,13,,,,,,0,1
0,672,31,1000,2.3,1,0,0,,25,,,,,,0,1
0,660,18,10000,2.3,4,0,0,3.8,264,129,36,42,19,38,0,1
0,390,43,50000,2.3,3,0,0,4.4,410,298,36,42,7,27,0,1
0,112,61,500000,4.0,3,0,0,4.0,2759,1784,215,230,127,403,0,1
0,922,45,10000,2.3,4,0,0,3.9,288,153,35,45,14,41,0,1
0,479,37,100000,2.3,1,0,0,4.0,1071,654,122,104,42,149,0,1
0,1097,47,100000,2.3,1,0,0,3.6,2541,1317,222,236,213,553,0,1
0,1394,5.2,500,2.2,4,0,0,3.9,12,8,1,0,0,3,0,1
0,112,62,100000,4.0,4,0,0,4.1,1163,751,108,111,59,134,0,1
0,1538,12,100,2.3,1,0,0,4.2,12,9,0,0,2,1,0,1
0,463,42,1000000,4.0,4,0,0,3.9,7164,4161,787,715,473,1028,0,1
0,486,30,500,2.3,4,0,0,4.2,10,6,1,2,1,0,0,1
0,531,28,5000,4.0,1,0,0,4.3,137,91,18,12,6,10,0,1
0,161,47,5000000,2.3,4,0,0,4.1,123569,81754,11648,8658,4671,16838,0,1
0,342,47,100000,2.3,4,0,0,4.0,328,205,27,35,12,49,0,1
0,365,47,500000,2.3,3,0,0,3.9,2433,1513,167,156,89,508,0,1
0,260,10,1000000,2.3,1,0,0,3.9,20812,9436,4338,3620,1455,1963,0,1
0,360,38,100000,2.3,1,0,0,3.2,1472,646,110,121,71,524,0,1
0,27,14,1000,2.3,4,0,0,,6,,,,,,0,1
0,146,4.2,1000000,4.1,1,0,0,4.0,17204,9310,3388,2041,917,1548,0,1
0,527,12,1000,2.3,1,0,0,3.3,27,11,2,4,4,6,0,1
0,374,30,100000,2.3,4,0,0,3.6,1657,880,154,132,133,358,0,1
0,555,46,10000,4.0,4,0,0,4.1,152,100,14,11,6,21,0,1
0,212,65,5000000,4.1,4,0,0,4.1,23100,13594,2911,3045,1306,2244,0,1
0,350,7.1,1000,3.2,1,0,0,3.3,19,10,0,1,1,7,0,1
0,184,36,1000000,4.1,1,0,0,3.9,6030,3467,608,583,367,1005,0,1
0,859,31,100,2.3,1,0,0,,4,,,,,,0,1
0,244,52,10000,2.3,4,0,0,3.8,352,181,48,49,20,54,0,1
0,429,17,100000,2.3,4,0,0,4.1,1097,658,148,135,47,109,0,1
0,1406,17,5000,2.3,1,0,0,3.7,54,24,10,6,6,8,0,1
0,744,4.6,100000,3.0,1,0,0,3.6,5878,2813,828,690,435,1112,0,1
0,338,36,100000,2.3,1,0,0,4.1,149,104,9,8,6,22,0,1
0,1071,18,50000,2.0,4,0,0,3.7,179,105,11,12,13,38,0,1
0,331,40,100000,2.3,4,0,0,4.1,1669,1095,160,155,49,210,0,1
0,459,27,1000,2.3,1,0,0,4.9,285,271,3,3,3,5,0,1
0,69,47,1000000,4.1,4,0,0,4.2,22908,14942,2552,2588,801,2025,0,1
0,733,46,10000,2.3,4,0,0,3.7,162,93,10,8,16,35,0,1
0,998,14,100000,2.3,1,0,0,3.4,1132,338,249,226,131,188,0,1
0,816,22,10000,2.3,6,0,0,3.5,91,37,17,15,2,20,0,1
0,447,22,100000,2.3,4,0,0,4.1,728,455,84,80,30,79,0,1
0,630,42,100000,2.3,4,0,0,3.8,991,547,94,126,77,147,0,1
0,1149,15,1000000,2.0,1,0,0,3.7,7763,3938,1005,920,469,1431,0,1
0,574,30,100000,2.3,3,0,0,3.8,1701,1012,134,150,59,346,0,1
0,118,28,50000,4.0,4,0,0,3.7,341,171,43,36,27,64,0,1
0,582,35,100000,2.3,1,0,0,4.3,3661,2274,838,261,131,157,0,1
0,471,,10000000,,3,0,0,4.0,91763,56011,9872,8414,5257,12209,,
0,436,37,500000,4.0,4,0,0,4.1,1370,880,135,132,71,152,0,1
0,772,38,1000,2.3,4,0,0,4.6,23,20,0,1,0,2,0,1
0,990,33,1000000,2.3,4,0,0,4.0,13391,7885,1637,1456,745,1668,0,1
0,1408,20,1000000,2.3,4,0,0,3.9,36559,20258,5121,3957,2004,5219,0,1
0,85,44,500000,4.0,1,0,0,4.2,719,522,34,31,23,109,0,1
0,960,2.9,10000,2.3,6,0,0,,219,,,,,,0,1
0,1248,46,100000,3.2,1,0,0,3.8,2291,1252,251,245,150,393,0,1
0,1408,27,10,2.3,1,0,0,4.6,7,5,1,1,0,0,0,1
0,430,37,10000,2.3,4,0,0,,21,,,,,,0,1
0,1011,34,10000,2.3,6,0,0,3.9,106,54,20,14,8,10,0,1
0,188,3.7,1000000,4.0,3,0,0,2.9,11073,3962,788,882,694,4747,0,1
0,826,45,1000000,2.3,3,0,0,4.2,11385,7716,1119,825,433,1292,0,1
0,1122,26,5000000,2.3,3,0,0,4.1,36949,23650,4043,3522,1298,4436,0,1
0,426,76,1000000,4.0,1,0,0,4.2,15720,11304,1022,987,394,2013,0,1
0,884,29,10000,2.3,4,0,0,4.0,128,76,11,16,9,16,0,1
0,7,27,1000000,4.0,1,0,0,4.4,7687,5389,908,681,223,486,0,1
0,27,30,100000,4.1,4,0,0,4.0,1201,602,237,187,60,115,0,1
0,190,35,5000,3.0,4,0,0,4.2,25,19,1,0,0,5,0,1
0,134,48,1000000,4.3,6,0,0,4.1,24742,16211,2279,2277,1067,2908,0,1
0,588,46,10000,2.3,4,0,0,3.4,78,38,5,6,6,23,0,1
0,97,33,500000,2.3,4,0,0,4.0,5942,3512,686,607,341,796,0,1
0,700,10,100,2.3,1,0,0,,11,,,,,,0,1
0,1456,5.8,100000,2.3,4,0,0,,680,,,,,,0,1
0,694,12,1000000,2.3,1,0,0,3.1,16464,6647,1267,1258,983,6309,0,1
0,172,4.2,1000000,2.3,1,0,0,3.8,6503,3225,1032,865,554,827,0,1
0,616,44,1000000,4.0,3,0,0,3.4,9697,4884,688,701,382,3042,0,1
0,671,36,100000,2.3,4,0,0,3.7,1763,860,289,193,137,284,0,1
0,692,30,10000,2.3,4,0,0,3.7,95,42,17,14,7,15,0,1
0,474,41,1000,4.0,4,0,0,4.3,6,5,0,0,0,1,0,1
0,868,15,50000,2.3,4,0,0,3.4,300,131,25,53,19,72,0,1
0,204,22,1000000,2.3,4,0,0,3.5,19947,9562,1937,1982,1382,5084,0,1
0,736,33,50000,4.1,4,0,0,4.2,483,309,67,37,20,50,0,1
0,1600,22,500000,2.3,4,0,0,4.2,14545,9657,1870,1045,528,1445,0,1
0,497,,10000000,,3,0,0,3.7,104338,51812,13699,12545,8260,18022,0,1
0,631,22,1000000,2.3,6,0,0,4.1,7362,4441,894,845,397,785,0,1
0,1149,42,50000,4.0,4,0,0,3.9,788,425,121,95,36,111,0,1
0,43,43,1000000,4.0,4,0,0,4.2,7882,4958,966,935,361,662,0,1
0,666,18,100000,2.3,4,0,0,3.7,890,465,88,123,64,150,0,1
0,442,49,500,2.3,4,0,0,,4,,,,,,0,1
0,395,35,1000,2.3,6,0,0,,14,,,,,,0,1
0,455,37,10000,2.3,4,0,0,4.4,47,38,2,2,0,5,0,1
0,619,27,100000,2.3,6,0,0,3.3,274,126,24,25,17,82,0,1
0,607,4.2,100000,2.3,1,0,0,4.1,637,348,130,73,25,61,0,1
0,725,42,10000,2.3,6,0,0,4.7,291,253,19,5,3,11,0,1
0,666,34,100000,2.2,4,0,0,3.8,2455,1348,234,306,116,451,0,1
0,735,9.6,100,2.3,1,0,0,,5,,,,,,0,1
0,397,27,100000,2.3,1,0,0,4.2,2939,1727,599,371,72,170,0,1
0,643,9.8,1000,2.0,1,0,0,,8,,,,,,0,1
0,797,48,100000,2.3,4,0,0,3.8,881,469,99,119,58,136,0,1
0,1301,44,1000000,4.0,3,0,0,4.0,22773,13178,2889,2654,1451,2601,0,1
0,486,3.9,10000,4.2,1,0,0,4.0,69,49,0,3,2,15,0,1
0,8,47,1000000,4.0,1,1.29,2.59,4.2,6563,4586,579,527,192,679,0,1
0,575,24,1000,2.3,1,0,0,3.2,20,7,4,1,2,6,0,1
0,685,2.5,100,2.3,1,0,0,,2,,,,,,0,1
0,177,,1000000,4.1,6,0,0,4.0,15762,10116,1106,1149,424,2967,0,1
0,1165,4.1,10000,2.2,3,0,0,3.7,62,33,8,6,2,13,0,1
0,1587,5.8,1000000,2.3,4,0,0,3.3,8067,3633,709,591,546,2588,0,1
0,1031,26,10,4.0,1,0,0,,2,,,,,,0,1
0,825,5.1,5000000,2.3,1,0,0,3.0,38449,16722,1699,1844,1215,16969,0,1
0,174,38,1000000,3.0,4,0,0,3.9,15794,9010,1681,1771,1073,2259,0,1
0,1428,15,50000,2.3,4,0,0,3.5,932,436,113,97,75,211,0,1
0,84,45,1000000,4.3,6,0,0,4.1,8607,5746,638,657,285,1281,0,1
0,974,44,100000,2.3,6,0,0,4.2,3117,2142,234,200,159,382,0,1
0,13,33,100000,4.4,4,0,0,3.9,3004,1656,369,326,202,451,0,1
0,794,23,100,2.3,1,0,0,,6,,,,,,0,1
